,WEIP1,WEIP2,WEIP3,WEIP4,WEIP5,WEIP6,WEIP7,WEIP8,WEIP9,WEIP10,WEIP11,WEIP12,WEIP13,WEIP14,WEIP15,WEIP16,WEIP1*WEIP1,WEIP1*WEIP2,WEIP1*WEIP3,WEIP1*WEIP4,WEIP1*WEIP5,WEIP1*WEIP6,WEIP1*WEIP7,WEIP1*WEIP8,WEIP1*WEIP9,WEIP1*WEIP10,WEIP1*WEIP11,WEIP1*WEIP12,WEIP1*WEIP13,WEIP1*WEIP14,WEIP1*WEIP15,WEIP1*WEIP16,WEIP2*WEIP2,WEIP2*WEIP3,WEIP2*WEIP4,WEIP2*WEIP5,WEIP2*WEIP6,WEIP2*WEIP7,WEIP2*WEIP8,WEIP2*WEIP9,WEIP2*WEIP10,WEIP2*WEIP11,WEIP2*WEIP12,WEIP2*WEIP13,WEIP2*WEIP14,WEIP2*WEIP15,WEIP2*WEIP16,WEIP3*WEIP3,WEIP3*WEIP4,WEIP3*WEIP5,WEIP3*WEIP6,WEIP3*WEIP7,WEIP3*WEIP8,WEIP3*WEIP9,WEIP3*WEIP10,WEIP3*WEIP11,WEIP3*WEIP12,WEIP3*WEIP13,WEIP3*WEIP14,WEIP3*WEIP15,WEIP3*WEIP16,WEIP4*WEIP4,WEIP4*WEIP5,WEIP4*WEIP6,WEIP4*WEIP7,WEIP4*WEIP8,WEIP4*WEIP9,WEIP4*WEIP10,WEIP4*WEIP11,WEIP4*WEIP12,WEIP4*WEIP13,WEIP4*WEIP14,WEIP4*WEIP15,WEIP4*WEIP16,WEIP5*WEIP5,WEIP5*WEIP6,WEIP5*WEIP7,WEIP5*WEIP8,WEIP5*WEIP9,WEIP5*WEIP10,WEIP5*WEIP11,WEIP5*WEIP12,WEIP5*WEIP13,WEIP5*WEIP14,WEIP5*WEIP15,WEIP5*WEIP16,WEIP6*WEIP6,WEIP6*WEIP7,WEIP6*WEIP8,WEIP6*WEIP9,WEIP6*WEIP10,WEIP6*WEIP11,WEIP6*WEIP12,WEIP6*WEIP13,WEIP6*WEIP14,WEIP6*WEIP15,WEIP6*WEIP16,WEIP7*WEIP7,WEIP7*WEIP8,WEIP7*WEIP9,WEIP7*WEIP10,WEIP7*WEIP11,WEIP7*WEIP12,WEIP7*WEIP13,WEIP7*WEIP14,WEIP7*WEIP15,WEIP7*WEIP16,WEIP8*WEIP8,WEIP8*WEIP9,WEIP8*WEIP10,WEIP8*WEIP11,WEIP8*WEIP12,WEIP8*WEIP13,WEIP8*WEIP14,WEIP8*WEIP15,WEIP8*WEIP16,WEIP9*WEIP9,WEIP9*WEIP10,WEIP9*WEIP11,WEIP9*WEIP12,WEIP9*WEIP13,WEIP9*WEIP14,WEIP9*WEIP15,WEIP9*WEIP16,WEIP10*WEIP10,WEIP10*WEIP11,WEIP10*WEIP12,WEIP10*WEIP13,WEIP10*WEIP14,WEIP10*WEIP15,WEIP10*WEIP16,WEIP11*WEIP11,WEIP11*WEIP12,WEIP11*WEIP13,WEIP11*WEIP14,WEIP11*WEIP15,WEIP11*WEIP16,WEIP12*WEIP12,WEIP12*WEIP13,WEIP12*WEIP14,WEIP12*WEIP15,WEIP12*WEIP16,WEIP13*WEIP13,WEIP13*WEIP14,WEIP13*WEIP15,WEIP13*WEIP16,WEIP14*WEIP14,WEIP14*WEIP15,WEIP14*WEIP16,WEIP15*WEIP15,WEIP15*WEIP16,WEIP16*WEIP16,TA5
0,0.3379853777622609,0.0904414769516186,0.13400504203456154,0.3546040716334878,0.42311396068767765,0.3617725053169076,-0.011340230290662863,0.11515703408142566,-0.04203210662848363,0.06099148793394363,-0.11752602301232414,0.033272892062695396,0.18206913871032124,0.25534411542847546,-0.20447945297729905,0.009195620984470748,0.3794673837274613,0.3161689356067166,0.30836061935320463,0.29024160031370805,0.2722694315399242,0.2856927241619525,0.0975900072948533,0.1842914087886176,0.19281492435067848,0.025971348192510884,0.14608924609118562,0.18150301146250936,0.23893157374779508,0.2568499021512404,0.13898464132279886,0.22031029683189574,0.11650421590325528,0.22846498884769617,0.23153220248850545,0.2605203886612068,0.2645514106817405,-0.003711961693228143,0.22151940739207399,0.11068505743911916,-0.12064110128134097,0.03580574370197165,0.014379404899218101,0.04200994703257935,0.21611291731019325,-0.09957701524783141,0.029730164066928237,0.12128279595727624,0.058885024629615666,0.16040591317048433,0.17890620300916174,0.03850558815696729,0.1645761580774506,-0.006228625772932797,0.09516084746242143,-0.019823367781668464,0.1135008707678331,0.08564858872844144,0.16194427009625273,0.019614855906750137,0.10533538524362922,0.33786235140546944,0.43037417240987413,0.28619894565451753,0.18006927523394212,-6.477596625883104e-18,0.04949881020541564,0.301912089326697,0.03702205831156332,0.22171412885860836,0.3452763316422191,0.44941059845340825,-0.10448506623306675,0.02686592732651981,0.3652495073525256,0.4211536474983131,0.23906895613061305,0.1512345679012345,0.13991266758889923,0.3464292031173891,0.10090091909944686,0.3278814577913689,0.342176601716491,0.4318890948113218,0.07935567130882504,0.13300353809202708,0.21477328195650644,0.009820927516479793,0.06672006408545295,0.05303030303030303,0.288301764122327,-0.002752659665979407,0.24822468613163742,0.32213337426464583,0.2544533359757324,0.0975238861204318,0.33501260508640396,-0.024097989367658577,-0.031219527052723153,-0.030180045821416174,0.009770173029342516,-0.05136034633010231,-0.08148431084695207,0.10770505460691605,0.2014203947930707,-0.13600568460129012,-0.02761895556251701,0.09886183566695657,0.01313933791332332,0.19061093405246785,-0.07407407407407408,0.16390251702679648,0.07426932475299565,0.07513913622228598,0.12155723491673202,0.24504840808111578,-0.07269639535749657,-0.08240393624186662,-0.07081971546656643,-0.04265164396997887,-0.008538591992975927,0.172685440723613,-0.194108378691036,-0.10084977537338138,-0.037714852304136584,-0.09546377824467935,-0.08978031299005286,0.10655315491690502,0.03396415457887714,-0.1661224537255156,-0.027469836899651122,-0.01982336778166843,-0.05914013318289458,-0.03273809523809521,0.20515248496555452,-0.206371134085368,-0.16660382812178456,-0.024945180837052067,0.07828572408925893,0.12472202229299709,-0.1540604035195909,-0.01226186487962845,0.16073265621051247,0.32358608019366647,-0.19847104650936118,-0.09604953028458459,0.24276356665610896,0.04330900463068566,0.10318382510193176,-0.21149787485783214,-0.1282730837613851,0.0010020180926500824,1.0
