,BFX1,BFX2,BFX3,BFX4,BFX5,BFX6,BFX7,BFX8,BFX9,BFX10,BFX11,BFX12,BFX13,BFX14,BFX15,BFX1*BFX1,BFX1*BFX2,BFX1*BFX3,BFX1*BFX4,BFX1*BFX5,BFX1*BFX6,BFX1*BFX7,BFX1*BFX8,BFX1*BFX9,BFX1*BFX10,BFX1*BFX11,BFX1*BFX12,BFX1*BFX13,BFX1*BFX14,BFX1*BFX15,BFX2*BFX2,BFX2*BFX3,BFX2*BFX4,BFX2*BFX5,BFX2*BFX6,BFX2*BFX7,BFX2*BFX8,BFX2*BFX9,BFX2*BFX10,BFX2*BFX11,BFX2*BFX12,BFX2*BFX13,BFX2*BFX14,BFX2*BFX15,BFX3*BFX3,BFX3*BFX4,BFX3*BFX5,BFX3*BFX6,BFX3*BFX7,BFX3*BFX8,BFX3*BFX9,BFX3*BFX10,BFX3*BFX11,BFX3*BFX12,BFX3*BFX13,BFX3*BFX14,BFX3*BFX15,BFX4*BFX4,BFX4*BFX5,BFX4*BFX6,BFX4*BFX7,BFX4*BFX8,BFX4*BFX9,BFX4*BFX10,BFX4*BFX11,BFX4*BFX12,BFX4*BFX13,BFX4*BFX14,BFX4*BFX15,BFX5*BFX5,BFX5*BFX6,BFX5*BFX7,BFX5*BFX8,BFX5*BFX9,BFX5*BFX10,BFX5*BFX11,BFX5*BFX12,BFX5*BFX13,BFX5*BFX14,BFX5*BFX15,BFX6*BFX6,BFX6*BFX7,BFX6*BFX8,BFX6*BFX9,BFX6*BFX10,BFX6*BFX11,BFX6*BFX12,BFX6*BFX13,BFX6*BFX14,BFX6*BFX15,BFX7*BFX7,BFX7*BFX8,BFX7*BFX9,BFX7*BFX10,BFX7*BFX11,BFX7*BFX12,BFX7*BFX13,BFX7*BFX14,BFX7*BFX15,BFX8*BFX8,BFX8*BFX9,BFX8*BFX10,BFX8*BFX11,BFX8*BFX12,BFX8*BFX13,BFX8*BFX14,BFX8*BFX15,BFX9*BFX9,BFX9*BFX10,BFX9*BFX11,BFX9*BFX12,BFX9*BFX13,BFX9*BFX14,BFX9*BFX15,BFX10*BFX10,BFX10*BFX11,BFX10*BFX12,BFX10*BFX13,BFX10*BFX14,BFX10*BFX15,BFX11*BFX11,BFX11*BFX12,BFX11*BFX13,BFX11*BFX14,BFX11*BFX15,BFX12*BFX12,BFX12*BFX13,BFX12*BFX14,BFX12*BFX15,BFX13*BFX13,BFX13*BFX14,BFX13*BFX15,BFX14*BFX14,BFX14*BFX15,BFX15*BFX15,TA4
0,-0.07933288280219176,0.18673595530288717,0.36514837167011077,0.16284758830444676,0.0319031613611348,0.11115400287534564,-0.18786728732554486,-0.09668166906266859,0.16836405997989415,-0.21982299163419353,-0.21490278292025497,-0.31819805153394637,0.3766753620270497,-0.019536616629114087,0.267876238552223,-0.045910320686339955,0.10474680420031673,0.026032880043773392,0.15639997404122108,0.055722100889910135,0.013332003222492525,-0.33802858293939064,0.011272302473299554,0.22857586324931653,-0.2458671440606656,-0.14822294307353961,-0.2701960343128872,0.04343722427630694,-0.03854358793424583,0.028976307409623106,0.1084849265811348,0.08405802005767031,0.20763488362498053,0.0853140141633145,0.20600194334781166,-0.07071067811865475,0.1286710227350763,0.35575623676894275,-0.0131647341523972,-0.08944271909999159,-0.07791631856165433,0.23316540498154292,0.05974960939441203,0.14610907288176744,0.30209362589173977,0.3986652720410539,0.2611423870618218,0.17824374696839534,0.055031174444056835,-0.05916735413376259,0.3463839807963959,-0.04385290096535146,-0.0867762668125779,-0.18754844335438017,0.484004308455694,0.21917850187980234,0.3532196921795219,0.03536352600839146,0.040965023312509195,0.3073323713300448,-0.1316994827147143,0.07338661949544187,0.1568437316553617,-0.16102853149521176,-0.025418252905362038,-0.17192627058720134,0.24849977213699156,0.1502485502947421,0.29488391230979427,0.025867444320600525,0.09841785707290984,-0.13836151041032044,-0.10673521004472306,0.15138392284916657,-0.15956783436656075,-0.1975549502986859,-0.27621573712949554,0.22754245358134417,-0.012108986992412038,0.2902698051240669,-8.742997780843515e-20,-0.11996845534924781,0.012042949486827437,0.27962741167793653,-0.11734417650060879,-0.08333333333333331,-0.10512573329333058,0.3286335345030997,0.021020235878473077,0.19124575782952824,-0.2273571351699109,-0.2588049224250521,-0.11370927590541627,-0.2168003645788788,-0.2413709010926403,-0.21752608249707342,-0.010574924389560932,-0.22348947427385552,-0.04967769954190412,-0.1382435230898742,0.015285446012893571,-0.30052038200428266,-0.25150326250485033,-0.1729548016072497,-0.06916110608512405,-0.07079676820129575,0.012808938634475384,0.08489527199560176,-0.08457837924357176,-0.1330306991709016,-0.1979930676217095,0.23428794692731889,0.13854111294949822,0.3368654281071838,-0.24152294576982397,-0.2886751345948128,-0.22067433631915967,-0.06705188435843858,-0.29634668539281683,0.0135140619404334,-0.22019622475548745,-0.3180920578702307,0.00432256913032024,-0.11031916147868762,-0.16878498775964426,-0.29610673785175384,-0.2162981257186475,-0.33137947039775206,-0.16753371589990304,0.4097864953776631,0.21683083418179785,0.40376924045262974,-0.11403478915083985,0.04946039328840429,0.2880949207193793,0.9999999999999999
